ID_ELEVE,GENRE,AGE,NIVEAU,ID_PARENT
E06191,m,8,Terminale,P2396
E06192,m,8,3ème,P4487
E06193,f,15,6ème,P3465
E06194,m,12,Terminale,P0231
E06195,m,12,3ème,P3499
E06196,m,15,2nde,P0275
E06197,f,8,1ère,P1186
E06198,f,12,6ème,P1330
E06199,m,9,5ème,P0366
E06200,f,15,4ème,P2344
E06201,f,13,5ème,P2861
E06202,m,13,Terminale,P0060
E06203,m,12,CM2,P2918
E06204,f,12,6ème,P2746
E06205,m,12,1ère,P1069
E06206,m,15,6ème,P4587
E06207,f,14,5ème,P1736
E06208,f,14,5ème,P3741
E06209,f,15,6ème,P4623
E06210,f,10,Terminale,P0068
E06211,m,12,4ème,P2596
E06212,m,10,5ème,P0594
E06213,f,10,2nde,P1532
E06214,f,14,Terminale,P4183
E06215,f,9,CM2,P2618
E06216,f,12,1ère,P0798
E06217,m,8,4ème,P1230
E06218,m,15,CM1,P1520
E06219,f,13,6ème,P3801
E06220,f,14,4ème,P0309
E06221,f,12,Terminale,P4551
E06222,m,9,6ème,P2844
E06223,m,9,5ème,P2521
E06224,f,10,6ème,P0569
E06225,m,11,Terminale,P4926
E06226,m,10,CM1,P1224
E06227,m,15,4ème,P1740
E06228,m,9,1ère,P2213
E06229,m,13,1ère,P2618
E06230,f,13,CM1,P1694
E06231,m,9,2nde,P4448
E06232,f,14,4ème,P1825
E06233,m,13,5ème,P1882
E06234,f,13,4ème,P0606
E06235,m,8,1ère,P3292
E06236,m,9,3ème,P0349
E06237,m,14,6ème,P3392
E06238,m,10,CM1,P4406
E06239,f,14,1ère,P4318
E06240,f,8,CM1,P4231
E06241,m,9,2nde,P1433
E06242,m,11,3ème,P4227
E06243,m,15,CM1,P3434
E06244,f,10,1ère,P1013
E06245,m,9,Terminale,P4746
E06246,m,15,Terminale,P0331
E06247,f,13,2nde,P4922
E06248,f,11,2nde,P0381
E06249,m,12,1ère,P2951
E06250,f,15,Terminale,P4385
E06251,m,12,1ère,P4983
E06252,m,14,CM1,P1929
E06253,f,15,CM2,P2997
E06254,f,15,Terminale,P4719
E06255,f,15,4ème,P1356
E06256,m,12,2nde,P0002
E06257,f,10,CM1,P0913
E06258,f,13,CM2,P1243
E06259,m,13,Terminale,P1967
E06260,f,13,2nde,P4581
E06261,m,15,5ème,P1545
E06262,m,13,5ème,P0260
E06263,f,13,5ème,P1141
E06264,m,9,6ème,P3260
E06265,m,15,1ère,P0386
E06266,m,13,CM2,P4473
E06267,f,12,6ème,P2479
E06268,m,11,3ème,P0755
E06269,f,13,Terminale,P2253
E06270,f,13,1ère,P1949
E06271,m,8,CM1,P1230
E06272,m,8,3ème,P1277
E06273,m,13,4ème,P1032
E06274,f,10,4ème,P4349
E06275,m,13,3ème,P3651
E06276,f,12,6ème,P0927
E06277,m,11,5ème,P0434
E06278,f,15,CM2,P3204
E06279,m,11,Terminale,P3261
E06280,m,8,3ème,P3238
E06281,m,9,CM2,P0773
E06282,m,9,1ère,P4150
E06283,f,9,CM2,P1648
E06284,m,15,5ème,P0866
E06285,m,14,1ère,P3779
E06286,f,13,1ère,P2418
E06287,f,13,3ème,P1709
E06288,f,13,1ère,P4692
E06289,m,15,2nde,P3644
E06290,m,9,1ère,P0888
E06291,f,11,Terminale,P3284
E06292,f,14,3ème,P0582
E06293,m,11,1ère,P1563
E06294,f,12,Terminale,P2534
E06295,m,10,1ère,P1968
E06296,f,10,4ème,P0135
E06297,f,9,CM2,P4244
E06298,f,15,2nde,P1274
E06299,f,10,5ème,P2296
E06300,f,15,1ère,P4996
E06301,f,14,1ère,P2764
E06302,m,15,3ème,P0030
E06303,m,14,Terminale,P4787
E06304,f,10,6ème,P3795
E06305,f,10,4ème,P0498
E06306,m,12,Terminale,P4749
E06307,m,15,CM1,P2662
E06308,f,13,4ème,P2333
E06309,m,8,2nde,P3018
E06310,m,15,4ème,P1666
E06311,m,14,3ème,P2975
E06312,m,15,1ère,P0457
E06313,f,13,6ème,P4649
E06314,m,10,4ème,P2886
E06315,m,10,4ème,P1558
E06316,f,13,CM1,P2835
E06317,m,15,6ème,P1772
E06318,f,14,1ère,P2268
E06319,m,9,6ème,P2506
E06320,m,13,CM1,P4479
E06321,m,13,2nde,P0069
E06322,f,9,CM2,P3188
E06323,m,9,2nde,P0868
E06324,m,8,5ème,P0327
E06325,m,13,1ère,P3696
E06326,m,10,Terminale,P4990
E06327,f,11,CM1,P2884
E06328,m,13,5ème,P2655
E06329,m,9,1ère,P2041
E06330,f,12,Terminale,P3522
E06331,m,14,6ème,P0278
E06332,m,10,Terminale,P0982
E06333,m,10,CM2,P4494
E06334,f,13,CM1,P3297
E06335,f,14,1ère,P0998
E06336,m,14,1ère,P1900
E06337,f,9,CM2,P3617
E06338,m,13,6ème,P3993
E06339,f,15,4ème,P2470
E06340,f,14,CM1,P1252
E06341,f,13,CM2,P1311
E06342,m,9,Terminale,P3316
E06343,f,13,2nde,P2979
E06344,f,13,4ème,P4069
E06345,m,8,6ème,P0205
E06346,m,9,5ème,P4184
E06347,m,15,1ère,P1195
E06348,m,8,2nde,P3305
E06349,f,13,CM1,P4807
E06350,m,8,CM2,P0410
E06351,f,9,CM2,P2000
E06352,f,12,CM2,P4735
E06353,f,13,6ème,P0769
E06354,f,13,1ère,P0013
E06355,f,9,3ème,P4199
E06356,f,13,Terminale,P0373
E06357,m,8,5ème,P3265
E06358,f,15,5ème,P0589
E06359,m,8,5ème,P4496
E06360,f,14,5ème,P1449
E06361,f,9,CM2,P4312
E06362,f,12,5ème,P2533
E06363,m,8,CM1,P3301
E06364,f,13,Terminale,P1552
E06365,f,9,2nde,P4046
E06366,m,9,6ème,P3267
E06367,f,13,6ème,P0626
E06368,m,11,CM2,P2025
E06369,m,14,CM1,P3511
E06370,f,15,2nde,P1913
E06371,f,11,CM2,P2092
E06372,m,10,4ème,P3932
E06373,m,9,CM1,P2508
E06374,f,9,4ème,P3875
E06375,m,11,Terminale,P4123
E06376,m,14,5ème,P2193
E06377,f,15,5ème,P1209
E06378,f,8,3ème,P4416
E06379,f,12,3ème,P0307
E06380,f,9,CM1,P4634
E06381,f,15,CM1,P0446
E06382,f,15,3ème,P2492
E06383,m,15,CM2,P2546
E06384,f,8,2nde,P1344
E06385,m,13,6ème,P1946
E06386,f,14,4ème,P4347
E06387,m,11,CM1,P3540
E06388,f,11,3ème,P0326
E06389,f,10,6ème,P3602
E06390,m,8,Terminale,P2830
E06391,f,15,4ème,P1895
E06392,m,11,CM1,P2829
E06393,m,8,4ème,P1401
E06394,f,10,CM2,P1206
E06395,m,15,1ère,P1400
E06396,f,9,2nde,P3068
E06397,f,12,2nde,P1461
E06398,m,8,2nde,P0557
E06399,f,13,Terminale,P2917
E06400,f,15,CM1,P4707
E06401,m,12,4ème,P1193
E06402,m,12,CM1,P3117
E06403,f,15,2nde,P2079
E06404,f,13,5ème,P3301
E06405,f,8,2nde,P1893
E06406,f,15,Terminale,P0518
E06407,f,11,1ère,P2422
E06408,f,10,CM2,P2388
E06409,m,11,1ère,P2854
E06410,m,12,CM2,P0971
E06411,m,12,Terminale,P1571
E06412,m,15,Terminale,P1456
E06413,m,12,CM1,P4137
E06414,m,10,CM1,P1694
E06415,f,9,5ème,P4843
E06416,m,13,CM2,P3092
E06417,f,11,CM2,P1166
E06418,f,9,CM1,P4736
E06419,m,10,3ème,P2313
E06420,m,15,5ème,P2360
E06421,m,14,2nde,P3930
E06422,m,9,CM1,P0393
E06423,f,15,6ème,P2850
E06424,f,14,2nde,P1258
E06425,m,13,CM2,P1208
E06426,m,10,CM2,P2052
E06427,f,13,CM2,P2034
E06428,m,14,3ème,P2911
E06429,m,10,CM1,P0779
E06430,m,12,1ère,P3491
E06431,m,13,4ème,P4723
E06432,f,12,5ème,P1917
E06433,f,8,5ème,P4511
E06434,m,13,Terminale,P1361
E06435,f,9,4ème,P4434
E06436,f,15,2nde,P0964
E06437,f,12,1ère,P1026
E06438,f,10,3ème,P1404
E06439,f,9,4ème,P0500
E06440,m,15,4ème,P3990
E06441,f,10,5ème,P4896
E06442,m,15,2nde,P3469
E06443,m,9,6ème,P1806
E06444,f,15,6ème,P0874
E06445,f,8,6ème,P0403
E06446,f,15,3ème,P0235
E06447,f,11,5ème,P1860
E06448,m,15,4ème,P0859
E06449,f,10,CM1,P2227
E06450,f,11,1ère,P3074
E06451,f,10,6ème,P1870
E06452,m,12,CM2,P1019
E06453,f,12,3ème,P2332
E06454,f,15,2nde,P0854
E06455,f,15,2nde,P3952
E06456,f,15,6ème,P1313
E06457,f,9,4ème,P1993
E06458,m,8,4ème,P0344
E06459,m,11,5ème,P1991
E06460,m,10,6ème,P2608
E06461,m,13,1ère,P3302
E06462,m,11,1ère,P0991
E06463,f,10,2nde,P3880
E06464,m,13,2nde,P0146
E06465,m,10,5ème,P2956
E06466,m,14,CM2,P2545
E06467,m,15,Terminale,P4200
E06468,f,14,1ère,P1919
E06469,f,14,CM2,P3441
E06470,f,11,4ème,P4811
E06471,f,13,CM1,P4884
E06472,m,14,3ème,P0090
E06473,f,9,2nde,P4983
E06474,m,12,3ème,P2728
E06475,m,14,CM2,P2261
E06476,f,15,CM1,P3364
E06477,m,9,4ème,P2794
E06478,m,14,1ère,P0089
E06479,m,9,4ème,P1462
E06480,m,11,CM1,P4808
E06481,f,13,Terminale,P3589
E06482,f,14,Terminale,P0332
E06483,f,11,CM2,P2244
E06484,m,10,3ème,P1239
E06485,m,10,6ème,P1376
E06486,m,9,CM1,P2620
E06487,m,11,CM2,P4557
E06488,m,13,Terminale,P0287
E06489,f,10,2nde,P4111
E06490,m,12,Terminale,P3923
E06491,m,9,1ère,P1226
E06492,m,8,Terminale,P1277
E06493,m,9,4ème,P1340
E06494,m,10,3ème,P3950
E06495,f,11,2nde,P2541
E06496,m,14,4ème,P0980
E06497,m,15,5ème,P2906
E06498,m,15,2nde,P4393
E06499,f,10,3ème,P3088
E06500,m,10,2nde,P4543
E06501,f,8,CM2,P0280
E06502,f,13,6ème,P3177
E06503,m,13,5ème,P0641
E06504,m,15,1ère,P2370
E06505,f,15,1ère,P3099
E06506,m,11,5ème,P0552
E06507,m,15,Terminale,P1925
E06508,f,14,CM2,P1376
E06509,m,10,1ère,P2504
E06510,m,12,1ère,P0342
E06511,f,14,2nde,P2918
E06512,f,10,3ème,P4631
E06513,f,13,2nde,P2598
E06514,m,11,Terminale,P0245
E06515,f,13,5ème,P4273
E06516,m,12,2nde,P1431
E06517,m,11,1ère,P4988
E06518,m,15,3ème,P1627
E06519,f,9,6ème,P3234
E06520,m,14,1ère,P3143
E06521,f,13,CM2,P3222
E06522,m,15,2nde,P3739
E06523,m,9,1ère,P1997
E06524,f,10,6ème,P4780
E06525,f,8,CM1,P1775
E06526,m,9,3ème,P3493
E06527,m,13,1ère,P1014
E06528,f,14,2nde,P4152
E06529,f,9,2nde,P1548
E06530,m,11,3ème,P3421
E06531,m,9,4ème,P4410
E06532,m,14,5ème,P0207
E06533,f,12,3ème,P1039
E06534,m,10,4ème,P1995
E06535,m,8,6ème,P1208
E06536,m,15,CM2,P1839
E06537,f,14,3ème,P0224
E06538,m,14,1ère,P3707
E06539,f,10,CM1,P1484
E06540,m,8,6ème,P0710
E06541,f,8,1ère,P4978
E06542,f,9,6ème,P1612
E06543,m,13,3ème,P4857
E06544,f,13,4ème,P3189
E06545,f,14,CM2,P1140
E06546,m,15,CM2,P3980
E06547,m,13,CM1,P2978
E06548,f,10,Terminale,P3644
E06549,m,12,1ère,P2507
E06550,m,11,4ème,P3202
E06551,m,15,6ème,P1856
E06552,m,11,6ème,P3744
E06553,m,13,3ème,P1154
E06554,f,15,3ème,P3994
E06555,f,11,4ème,P2268
E06556,f,14,CM2,P3035
E06557,f,10,1ère,P0267
E06558,f,12,CM2,P4322
E06559,f,15,3ème,P0813
E06560,m,9,Terminale,P0974
E06561,m,10,4ème,P4908
E06562,m,15,CM1,P2403
E06563,m,9,5ème,P0449
E06564,f,11,1ère,P4310
E06565,m,12,6ème,P2418
E06566,f,14,4ème,P2839
E06567,m,13,4ème,P3860
E06568,m,13,1ère,P3883
E06569,m,10,4ème,P0555
E06570,m,13,2nde,P4983
E06571,m,8,5ème,P4020
E06572,m,10,4ème,P4666
E06573,m,9,6ème,P4884
E06574,m,9,3ème,P0112
E06575,f,13,2nde,P4892
E06576,m,14,1ère,P4740
E06577,f,11,4ème,P4526
E06578,f,12,5ème,P4480
E06579,f,13,CM1,P0006
E06580,m,13,2nde,P3361
E06581,m,9,4ème,P0810
E06582,m,11,4ème,P3444
E06583,m,15,Terminale,P3833
E06584,f,15,Terminale,P4181
E06585,m,15,6ème,P2707
E06586,m,14,6ème,P0736
E06587,f,10,CM2,P2193
E06588,f,13,5ème,P1040
E06589,f,13,CM1,P3028
E06590,f,9,4ème,P4249
E06591,f,13,1ère,P3835
E06592,m,10,6ème,P4112
E06593,m,12,2nde,P2978
E06594,f,12,2nde,P3404
E06595,m,15,CM2,P3847
E06596,m,9,3ème,P4595
E06597,f,8,2nde,P2142
E06598,f,9,2nde,P2094
E06599,f,8,1ère,P0633
E06600,f,14,3ème,P1424
E06601,f,12,2nde,P0955
E06602,m,10,3ème,P4716
E06603,m,14,2nde,P1463
E06604,f,15,4ème,P2776
E06605,m,13,1ère,P1636
E06606,f,12,6ème,P4567
E06607,f,9,Terminale,P2591
E06608,m,10,CM2,P2658
E06609,f,13,6ème,P1212
E06610,m,14,1ère,P0993
E06611,m,14,2nde,P0187
E06612,m,9,CM2,P2205
E06613,f,15,CM1,P0859
E06614,m,13,CM2,P2788
E06615,f,14,Terminale,P1423
E06616,m,11,1ère,P2465
E06617,m,13,2nde,P4624
E06618,m,14,1ère,P0295
E06619,f,11,6ème,P3613
E06620,m,9,4ème,P1919
E06621,f,13,6ème,P2867
E06622,m,11,1ère,P1625
E06623,f,8,6ème,P1112
E06624,m,14,6ème,P2167
E06625,m,10,2nde,P0583
E06626,m,10,CM1,P4133
E06627,f,13,4ème,P4316
E06628,f,8,CM2,P0892
E06629,m,11,CM2,P3234
E06630,m,10,2nde,P4591
E06631,f,13,Terminale,P4404
E06632,m,12,CM2,P4314
E06633,f,9,CM1,P2063
E06634,m,8,3ème,P4350
E06635,f,15,1ère,P0150
E06636,f,13,CM1,P1319
E06637,m,12,1ère,P3164
E06638,f,11,CM1,P4641
E06639,m,13,CM2,P3482
E06640,m,15,1ère,P1432
E06641,f,15,CM1,P2747
E06642,m,13,2nde,P4476
E06643,m,12,6ème,P4484
E06644,m,14,CM2,P2960
E06645,m,10,1ère,P1868
E06646,f,11,1ère,P0217
E06647,f,9,1ère,P1356
E06648,f,12,1ère,P1059
E06649,m,14,6ème,P1886
E06650,f,11,3ème,P2025
E06651,f,13,CM1,P4823
E06652,m,11,5ème,P3097
E06653,m,9,Terminale,P1456
E06654,f,10,CM2,P0812
E06655,f,15,CM1,P0101
E06656,f,8,CM2,P3528
E06657,m,11,3ème,P3387
E06658,f,12,4ème,P1531
E06659,f,9,5ème,P0937
E06660,m,10,1ère,P3680
E06661,f,12,CM1,P4137
E06662,m,15,CM1,P2117
E06663,m,10,5ème,P3658
E06664,f,15,CM2,P3994
E06665,f,12,CM2,P4825
E06666,m,15,CM2,P1358
E06667,f,9,CM1,P2838
E06668,f,12,4ème,P4875
E06669,m,14,6ème,P3259
E06670,m,11,CM2,P1120
E06671,m,12,4ème,P0803
E06672,f,10,5ème,P1536
E06673,m,8,6ème,P2265
E06674,f,13,CM2,P0223
E06675,f,14,4ème,P0480
E06676,m,10,CM1,P2038
E06677,f,14,5ème,P1696
E06678,m,12,CM2,P3101
E06679,f,12,5ème,P3133
E06680,f,9,6ème,P4032
E06681,f,10,1ère,P3200
E06682,f,9,6ème,P0120
E06683,f,11,CM1,P1822
E06684,m,15,Terminale,P2252
E06685,m,11,6ème,P4443
E06686,f,14,5ème,P4845
E06687,m,13,1ère,P0533
E06688,m,14,2nde,P0259
E06689,f,8,4ème,P0674
E06690,m,13,3ème,P0373
E06691,f,13,6ème,P3014
E06692,f,9,CM2,P1433
E06693,f,10,3ème,P2184
E06694,m,10,CM1,P4430
E06695,f,9,Terminale,P3218
E06696,m,12,CM2,P3140
E06697,m,9,CM2,P0655
E06698,f,8,3ème,P2064
E06699,m,15,5ème,P4972
E06700,f,11,CM2,P4220
E06701,f,8,4ème,P1644
E06702,f,12,3ème,P1999
E06703,f,11,Terminale,P2548
E06704,m,12,5ème,P4334
E06705,m,14,2nde,P4820
E06706,f,11,3ème,P3744
E06707,m,9,6ème,P2892
E06708,m,13,5ème,P2783
E06709,m,14,3ème,P0538
E06710,f,11,3ème,P1254
E06711,m,12,4ème,P0309
E06712,f,9,Terminale,P3801
E06713,m,11,1ère,P0706
E06714,m,15,CM2,P2751
E06715,m,14,CM1,P4660
E06716,f,12,5ème,P4049
E06717,m,12,1ère,P2903
E06718,m,14,1ère,P2485
E06719,m,11,3ème,P0112
E06720,f,15,4ème,P0596
E06721,m,11,4ème,P0142
E06722,m,11,1ère,P2908
E06723,m,11,CM2,P0599
E06724,f,11,CM2,P4373
E06725,m,9,1ère,P3824
E06726,f,8,CM2,P4540
E06727,f,11,3ème,P2328
E06728,f,8,1ère,P0937
E06729,f,10,Terminale,P2535
E06730,m,13,CM2,P0276
E06731,m,11,CM2,P4002
E06732,f,15,Terminale,P3094
E06733,m,14,5ème,P4075
E06734,m,12,3ème,P4819
E06735,m,11,5ème,P2271
E06736,f,9,Terminale,P1412
E06737,m,11,6ème,P2674
E06738,f,14,6ème,P4646
E06739,m,12,CM1,P0532
E06740,f,10,CM2,P1366
E06741,m,12,CM1,P0155
E06742,m,11,CM2,P1722
E06743,f,11,CM1,P2296
E06744,f,13,4ème,P0256
E06745,f,14,4ème,P1161
E06746,m,14,6ème,P4673
E06747,m,11,4ème,P1872
E06748,m,13,2nde,P1719
E06749,f,14,1ère,P1305
E06750,m,10,3ème,P4196
E06751,m,14,3ème,P4450
E06752,f,15,4ème,P4586
E06753,f,12,1ère,P4431
E06754,m,11,3ème,P2676
E06755,m,10,1ère,P2557
E06756,f,14,Terminale,P3605
E06757,f,8,4ème,P4891
E06758,f,8,4ème,P1772
E06759,f,8,CM2,P4004
E06760,m,12,3ème,P4784
E06761,m,13,1ère,P0159
E06762,f,15,4ème,P2139
E06763,f,11,CM2,P3057
E06764,f,10,4ème,P2964
E06765,f,14,Terminale,P2919
E06766,m,10,CM2,P0053
E06767,f,9,CM2,P1092
E06768,m,11,3ème,P1609
E06769,m,13,3ème,P4221
E06770,m,11,1ère,P0068
E06771,m,8,6ème,P3350
E06772,f,12,3ème,P1930
E06773,f,14,CM1,P0190
E06774,f,8,6ème,P1029
E06775,m,8,1ère,P1646
E06776,m,9,2nde,P2837
E06777,m,11,Terminale,P2674
E06778,m,14,4ème,P2145
E06779,m,14,CM1,P2202
E06780,f,8,5ème,P1575
E06781,f,8,6ème,P3837
E06782,f,9,6ème,P1039
E06783,f,12,Terminale,P2211
E06784,f,10,CM2,P1276
E06785,m,8,CM2,P3567
E06786,f,8,6ème,P0364
E06787,f,10,4ème,P4999
E06788,f,13,1ère,P2376
E06789,f,11,CM2,P1646
E06790,m,9,3ème,P0312
E06791,m,12,2nde,P1612
E06792,f,12,2nde,P2293
E06793,f,10,3ème,P3360
E06794,f,15,1ère,P0988
E06795,f,11,4ème,P0306
E06796,f,15,6ème,P1980
E06797,f,8,4ème,P1876
E06798,f,13,3ème,P0716
E06799,m,10,4ème,P1571
E06800,m,12,CM2,P0703
E06801,m,8,4ème,P1364
E06802,f,10,CM2,P2225
E06803,m,9,6ème,P3139
E06804,m,12,1ère,P3918
E06805,f,13,1ère,P0792
E06806,m,8,6ème,P1047
E06807,m,8,5ème,P0773
E06808,f,15,6ème,P4559
E06809,m,10,CM2,P2684
E06810,f,12,6ème,P2609
E06811,f,10,1ère,P4325
E06812,f,9,3ème,P0355
E06813,f,13,2nde,P2191
E06814,m,13,CM1,P3775
E06815,m,12,1ère,P0024
E06816,m,12,2nde,P3036
E06817,m,13,1ère,P2632
E06818,f,10,Terminale,P3755
E06819,m,13,2nde,P0901
E06820,m,11,3ème,P3814
E06821,f,12,5ème,P4376
E06822,m,9,2nde,P1181
E06823,f,14,Terminale,P4274
E06824,f,13,3ème,P2366
E06825,f,8,Terminale,P0609
E06826,m,14,4ème,P0269
E06827,f,12,3ème,P4120
E06828,m,13,5ème,P1762
E06829,f,14,2nde,P3923
E06830,m,9,3ème,P1679
E06831,f,13,1ère,P2210
E06832,m,8,2nde,P0408
E06833,m,10,CM1,P4900
E06834,m,9,2nde,P3655
E06835,m,11,CM2,P1759
E06836,m,15,6ème,P3242
E06837,m,8,4ème,P3619
E06838,m,13,CM1,P4692
E06839,f,12,3ème,P0516
E06840,m,15,4ème,P0440
E06841,f,13,5ème,P0361
E06842,f,13,1ère,P4407
E06843,f,12,Terminale,P3550
E06844,f,9,Terminale,P4508
E06845,f,15,6ème,P4109
E06846,m,9,CM2,P2086
E06847,m,13,2nde,P4976
E06848,f,10,CM2,P3819
E06849,m,13,3ème,P2371
E06850,m,11,CM2,P4602
E06851,m,15,Terminale,P0496
E06852,f,13,Terminale,P3074
E06853,m,9,1ère,P2391
E06854,m,13,1ère,P4982
E06855,f,9,5ème,P0122
E06856,f,15,1ère,P3916
E06857,f,9,5ème,P3381
E06858,f,15,4ème,P4595
E06859,f,9,5ème,P3437
E06860,f,14,CM2,P3588
E06861,f,14,5ème,P0625
E06862,m,13,2nde,P2647
E06863,m,10,1ère,P1340
E06864,m,8,6ème,P4370
E06865,f,14,Terminale,P1974
E06866,f,9,6ème,P2155
E06867,f,14,Terminale,P2015
E06868,m,11,CM2,P1070
E06869,f,15,1ère,P0841
E06870,m,10,CM2,P1994
E06871,f,11,CM1,P2906
E06872,m,8,CM2,P2656
E06873,m,10,CM2,P3900
E06874,f,11,5ème,P3211
E06875,f,11,Terminale,P0031
E06876,m,11,5ème,P0146
E06877,f,14,CM1,P1182
E06878,f,8,CM2,P4024
E06879,m,15,5ème,P2828
E06880,m,9,CM1,P3713
E06881,f,12,6ème,P4605
E06882,m,12,Terminale,P3963
E06883,f,11,CM1,P1379
E06884,m,11,6ème,P1291
E06885,m,10,1ère,P3820
E06886,f,13,5ème,P1622
E06887,m,8,3ème,P0477
E06888,f,13,CM1,P1326
E06889,f,8,3ème,P0793
E06890,f,14,6ème,P0688
E06891,f,8,1ère,P0657
E06892,m,12,CM2,P0076
E06893,f,11,CM1,P0335
E06894,f,13,3ème,P1562
E06895,m,14,2nde,P4032
E06896,m,9,4ème,P3927
E06897,f,10,1ère,P3521
E06898,m,10,1ère,P4263
E06899,m,15,1ère,P3904
E06900,m,8,6ème,P0596
E06901,m,13,3ème,P4248
E06902,m,14,3ème,P1898
E06903,m,10,1ère,P2206
E06904,f,13,CM1,P2399
E06905,m,8,CM1,P0990
E06906,f,15,CM2,P0718
E06907,f,15,1ère,P1773
E06908,m,10,1ère,P1442
E06909,f,13,5ème,P0957
E06910,m,9,6ème,P3248
E06911,m,15,CM2,P1958
E06912,f,10,5ème,P4566
E06913,m,10,3ème,P1594
E06914,m,15,Terminale,P1156
E06915,m,15,6ème,P3001
E06916,m,14,1ère,P0495
E06917,f,8,Terminale,P3894
E06918,f,12,CM2,P1011
E06919,m,12,CM1,P2952
E06920,f,8,3ème,P1762
E06921,m,14,2nde,P1299
E06922,f,12,6ème,P0735
E06923,f,14,4ème,P2680
E06924,m,12,CM1,P3770
E06925,m,14,CM1,P0181
E06926,m,10,1ère,P0307
E06927,m,12,1ère,P4304
E06928,f,12,5ème,P2729
E06929,f,15,CM2,P2427
E06930,f,13,CM1,P2699
E06931,m,9,4ème,P1232
E06932,m,14,4ème,P4458
E06933,m,11,CM1,P1602
E06934,m,12,6ème,P4076
E06935,m,13,3ème,P0903
E06936,m,14,6ème,P1931
E06937,f,14,3ème,P4839
E06938,f,15,Terminale,P3618
E06939,f,9,CM1,P4146
E06940,f,14,2nde,P3617
E06941,m,9,2nde,P0898
E06942,m,11,CM1,P1050
E06943,m,8,5ème,P0755
E06944,m,15,6ème,P4528
E06945,m,14,1ère,P0389
E06946,f,8,Terminale,P1676
E06947,m,11,Terminale,P2575
E06948,f,9,6ème,P3766
E06949,m,11,5ème,P4741
E06950,m,11,6ème,P3057
E06951,m,15,CM1,P2934
E06952,f,15,CM2,P2050
E06953,m,15,Terminale,P3036
E06954,m,12,3ème,P3190
E06955,m,9,2nde,P1127
E06956,f,8,2nde,P1360
E06957,m,11,2nde,P3563
E06958,m,10,1ère,P0839
E06959,m,8,3ème,P2847
E06960,f,10,CM1,P4809
E06961,m,13,6ème,P0973
E06962,m,15,3ème,P3826
E06963,f,11,3ème,P4114
E06964,f,11,CM2,P2469
E06965,m,11,Terminale,P1042
E06966,f,13,6ème,P3093
E06967,f,14,4ème,P2176
E06968,f,8,Terminale,P1395
E06969,f,13,2nde,P1060
E06970,f,13,2nde,P1526
E06971,f,9,6ème,P3143
E06972,f,8,1ère,P4538
E06973,m,14,CM2,P1153
E06974,f,12,1ère,P3405
E06975,f,13,5ème,P0929
E06976,m,10,6ème,P2809
E06977,f,15,1ère,P4765
E06978,m,14,CM2,P3692
E06979,m,11,5ème,P0456
E06980,f,11,5ème,P4072
E06981,m,10,3ème,P3886
E06982,m,9,2nde,P3390
E06983,f,14,4ème,P3042
E06984,f,14,1ère,P3212
E06985,m,15,4ème,P4658
E06986,m,10,3ème,P2248
E06987,m,15,1ère,P0379
E06988,m,15,CM2,P2626
E06989,m,15,4ème,P4562
E06990,m,11,4ème,P4800
E06991,m,11,Terminale,P0052
E06992,f,12,CM1,P4293
E06993,m,14,Terminale,P0096
E06994,f,13,CM2,P1250
E06995,m,11,2nde,P2840
E06996,m,12,2nde,P2206
E06997,m,10,4ème,P3970
E06998,f,12,1ère,P2916
E06999,f,15,6ème,P0701
E07000,f,8,Terminale,P2275
E07001,f,14,4ème,P2737
E07002,m,12,3ème,P0474
E07003,f,14,1ère,P3736
E07004,m,9,1ère,P1558
E07005,m,13,3ème,P1835
E07006,f,8,5ème,P4253
E07007,m,12,1ère,P1503
E07008,f,11,Terminale,P0434
E07009,f,10,CM1,P0535
E07010,f,10,Terminale,P4630
E07011,f,11,Terminale,P0431
E07012,m,12,Terminale,P0358
E07013,f,9,CM2,P3311
E07014,m,10,6ème,P0333
E07015,f,10,3ème,P1845
E07016,f,15,CM2,P0451
E07017,m,11,4ème,P4084
E07018,m,12,Terminale,P0112
E07019,m,12,1ère,P0870
E07020,m,12,2nde,P4156
E07021,m,12,6ème,P3443
E07022,f,13,5ème,P3852
E07023,m,9,CM2,P1222
E07024,f,14,CM1,P0247
E07025,m,11,2nde,P2156
E07026,f,13,Terminale,P1319
E07027,f,14,4ème,P0154
E07028,m,14,3ème,P0109
E07029,f,9,4ème,P0962
E07030,m,9,4ème,P4120
E07031,f,12,6ème,P4711
E07032,f,9,1ère,P0073
E07033,m,14,5ème,P1223
E07034,f,8,Terminale,P1324
E07035,f,8,3ème,P3999
E07036,m,14,5ème,P4512
E07037,m,13,Terminale,P4646
E07038,m,11,6ème,P0533
E07039,f,15,1ère,P1561
E07040,f,11,6ème,P2832
E07041,f,10,CM2,P4312
E07042,m,14,1ère,P1093
E07043,f,10,1ère,P2952
E07044,f,8,CM2,P4201
E07045,f,14,1ère,P3060
E07046,m,15,6ème,P4917
E07047,m,11,4ème,P2359
E07048,f,10,1ère,P3040
E07049,f,10,CM2,P3507
E07050,f,14,CM2,P0805
E07051,m,15,1ère,P0459
E07052,f,9,Terminale,P0561
E07053,m,13,1ère,P1794
E07054,m,15,4ème,P4441
E07055,m,13,CM2,P4173
E07056,f,12,5ème,P4958
E07057,f,15,3ème,P4659
